"tick","Block","PorpoiseCount"
4860.0,0,0
4860.0,1,4414
4861.0,2,5242
4861.0,0,0
4861.0,1,4409
4862.0,2,5247
4862.0,0,0
4862.0,1,4404
4863.0,2,5245
4863.0,0,0
4863.0,1,4406
4864.0,2,5246
4864.0,0,0
4864.0,1,4404
4865.0,2,5251
4865.0,0,0
4865.0,1,4399
4866.0,2,5251
4866.0,0,0
4866.0,1,4398
4867.0,2,5247
4867.0,0,0
4867.0,1,4402
4868.0,2,5240
4868.0,0,0
4868.0,1,4409
4869.0,2,5237
4869.0,0,0
4869.0,1,4412
4870.0,2,5236
4870.0,0,0
4870.0,1,4412
4871.0,2,5234
4871.0,0,0
4871.0,1,4414
4872.0,2,5234
4872.0,0,0
4872.0,1,4414
4873.0,2,5242
4873.0,0,0
4873.0,1,4405
4874.0,2,5241
4874.0,0,0
4874.0,1,4405
4875.0,2,5239
4875.0,0,0
4875.0,1,4407
4876.0,2,5247
4876.0,0,0
4876.0,1,4399
4877.0,2,5245
4877.0,0,0
4877.0,1,4401
4878.0,2,5243
4878.0,0,0
4878.0,1,4403
4879.0,2,5246
4879.0,0,0
4879.0,1,4400
4880.0,2,5254
4880.0,0,0
4880.0,1,4392
4881.0,2,5259
4881.0,0,0
4881.0,1,4387
4882.0,2,5257
4882.0,0,0
4882.0,1,4389
4883.0,2,5267
4883.0,0,0
4883.0,1,4378
4884.0,2,5258
4884.0,0,0
4884.0,1,4387
4885.0,2,5259
4885.0,0,0
4885.0,1,4386
4886.0,2,5257
4886.0,0,0
4886.0,1,4388
4887.0,2,5254
4887.0,0,0
4887.0,1,4391
4888.0,2,5257
4888.0,0,0
4888.0,1,4388
4889.0,2,5255
4889.0,0,0
4889.0,1,4390
4890.0,2,5258
4890.0,0,0
4890.0,1,4387
4891.0,2,5258
4891.0,0,0
4891.0,1,4387
4892.0,2,5255
4892.0,0,0
4892.0,1,4390
4893.0,2,5250
4893.0,0,0
4893.0,1,4395
4894.0,2,5254
4894.0,0,0
4894.0,1,4390
4895.0,2,5263
4895.0,0,0
4895.0,1,4381
4896.0,2,5266
4896.0,0,0
4896.0,1,4378
4897.0,2,5269
4897.0,0,0
4897.0,1,4375
4898.0,2,5274
4898.0,0,0
4898.0,1,4370
4899.0,2,5270
4899.0,0,0
4899.0,1,4374
4900.0,2,5273
4900.0,0,0
4900.0,1,4371
4901.0,2,5276
4901.0,0,0
4901.0,1,4368
4902.0,2,5274
4902.0,0,0
4902.0,1,4370
4903.0,2,5274
4903.0,0,0
4903.0,1,4370
4904.0,2,5273
4904.0,0,0
4904.0,1,4371
4905.0,2,5267
4905.0,0,0
4905.0,1,4377
4906.0,2,5266
4906.0,0,0
4906.0,1,4377
4907.0,2,5263
4907.0,0,0
4907.0,1,4380
4908.0,2,5267
4908.0,0,0
4908.0,1,4376
4909.0,2,5275
4909.0,0,0
4909.0,1,4368
4910.0,2,5274
4910.0,0,0
4910.0,1,4369
4911.0,2,5276
4911.0,0,0
4911.0,1,4367
4912.0,2,5276
4912.0,0,0
4912.0,1,4367
4913.0,2,5278
4913.0,0,0
4913.0,1,4365
4914.0,2,5282
4914.0,0,0
4914.0,1,4361
4915.0,2,5281
4915.0,0,0
4915.0,1,4362
4916.0,2,5286
4916.0,0,0
4916.0,1,4357
4917.0,2,5284
4917.0,0,0
4917.0,1,4358
4918.0,2,5292
4918.0,0,0
4918.0,1,4349
4919.0,2,5285
4919.0,0,0
4919.0,1,4356
4920.0,2,5287
4920.0,0,0
4920.0,1,4354
4921.0,2,5278
4921.0,0,0
4921.0,1,4363
4922.0,2,5274
4922.0,0,0
4922.0,1,4366
4923.0,2,5270
4923.0,0,0
4923.0,1,4370
4924.0,2,5258
4924.0,0,0
4924.0,1,4382
4925.0,2,5259
4925.0,0,0
4925.0,1,4381
4926.0,2,5275
4926.0,0,0
4926.0,1,4365
4927.0,2,5266
4927.0,0,0
4927.0,1,4374
4928.0,2,5258
4928.0,0,0
4928.0,1,4382
4929.0,2,5254
4929.0,0,0
4929.0,1,4386
4930.0,2,5255
4930.0,0,0
4930.0,1,4385
4931.0,2,5252
4931.0,0,0
4931.0,1,4387
4932.0,2,5251
4932.0,0,0
4932.0,1,4388
4933.0,2,5258
4933.0,0,0
4933.0,1,4381
4934.0,2,5260
4934.0,0,0
4934.0,1,4379
4935.0,2,5260
4935.0,0,0
4935.0,1,4379
4936.0,2,5264
4936.0,0,0
4936.0,1,4374
4937.0,2,5264
4937.0,0,0
4937.0,1,4374
4938.0,2,5263
4938.0,0,0
4938.0,1,4374
4939.0,2,5268
4939.0,0,0
4939.0,1,4369
4940.0,2,5266
4940.0,0,0
4940.0,1,4370
4941.0,2,5260
4941.0,0,0
4941.0,1,4376
4942.0,2,5258
4942.0,0,0
4942.0,1,4378
4943.0,2,5258
4943.0,0,0
4943.0,1,4378
4944.0,2,5260
4944.0,0,0
4944.0,1,4376
4945.0,2,5267
4945.0,0,0
4945.0,1,4369
4946.0,2,5271
4946.0,0,0
4946.0,1,4365
4947.0,2,5274
4947.0,0,0
4947.0,1,4362
4948.0,2,5280
4948.0,0,0
4948.0,1,4356
4949.0,2,5275
4949.0,0,0
4949.0,1,4361
4950.0,2,5280
4950.0,0,0
4950.0,1,4356
4951.0,2,5278
4951.0,0,0
4951.0,1,4358
4952.0,2,5282
4952.0,0,0
4952.0,1,4354
4953.0,2,5280
4953.0,0,0
4953.0,1,4356
4954.0,2,5278
4954.0,0,0
4954.0,1,4358
4955.0,2,5281
4955.0,0,0
4955.0,1,4355
4956.0,2,5277
4956.0,0,0
4956.0,1,4359
4957.0,2,5267
4957.0,0,0
4957.0,1,4368
4958.0,2,5267
4958.0,0,0
4958.0,1,4368
4959.0,2,5260
4959.0,0,0
4959.0,1,4375
4960.0,2,5260
4960.0,0,0
4960.0,1,4375
4961.0,2,5260
4961.0,0,0
4961.0,1,4375
4962.0,2,5255
4962.0,0,0
4962.0,1,4380
4963.0,2,5249
4963.0,0,0
4963.0,1,4386
4964.0,2,5251
4964.0,0,0
4964.0,1,4384
4965.0,2,5246
4965.0,0,0
4965.0,1,4389
4966.0,2,5245
4966.0,0,0
4966.0,1,4390
4967.0,2,5238
4967.0,0,0
4967.0,1,4397
4968.0,2,5240
4968.0,0,0
4968.0,1,4395
4969.0,2,5249
4969.0,0,0
4969.0,1,4386
4970.0,2,5250
4970.0,0,0
4970.0,1,4385
4971.0,2,5253
4971.0,0,0
4971.0,1,4381
4972.0,2,5249
4972.0,0,0
4972.0,1,4385
4973.0,2,5244
4973.0,0,0
4973.0,1,4390
4974.0,2,5246
4974.0,0,0
4974.0,1,4388
4975.0,2,5246
4975.0,0,0
4975.0,1,4388
4976.0,2,5248
4976.0,0,0
4976.0,1,4386
4977.0,2,5251
4977.0,0,0
4977.0,1,4383
4978.0,2,5243
4978.0,0,0
4978.0,1,4391
4979.0,2,5243
4979.0,0,0
4979.0,1,4390
4980.0,2,5241
4980.0,0,0
4980.0,1,4392
4981.0,2,5250
4981.0,0,0
4981.0,1,4383
4982.0,2,5246
4982.0,0,0
4982.0,1,4387
4983.0,2,5246
4983.0,0,0
4983.0,1,4387
4984.0,2,5254
4984.0,0,0
4984.0,1,4379
4985.0,2,5253
4985.0,0,0
4985.0,1,4380
4986.0,2,5251
4986.0,0,0
4986.0,1,4382
4987.0,2,5257
4987.0,0,0
4987.0,1,4376
4988.0,2,5246
4988.0,0,0
4988.0,1,4387
4989.0,2,5236
4989.0,0,0
4989.0,1,4396
4990.0,2,5231
4990.0,0,0
4990.0,1,4401
4991.0,2,5236
4991.0,0,0
4991.0,1,4396
4992.0,2,5224
4992.0,0,0
4992.0,1,4408
4993.0,2,5226
4993.0,0,0
4993.0,1,4406
4994.0,2,5226
4994.0,0,0
4994.0,1,4406
4995.0,2,5214
4995.0,0,0
4995.0,1,4417
4996.0,2,5213
4996.0,0,0
4996.0,1,4418
4997.0,2,5216
4997.0,0,0
4997.0,1,4415
4998.0,2,5220
4998.0,0,0
4998.0,1,4411
4999.0,2,5226
4999.0,0,0
4999.0,1,4405
5000.0,2,5224
5000.0,0,0
5000.0,1,4407
5001.0,2,5221
5001.0,0,0
5001.0,1,4410
5002.0,2,5219
5002.0,0,0
5002.0,1,4412
5003.0,2,5217
5003.0,0,0
5003.0,1,4414
5004.0,2,5223
5004.0,0,0
5004.0,1,4408
5005.0,2,5222
5005.0,0,0
5005.0,1,4408
5006.0,2,5217
5006.0,0,0
5006.0,1,4413
5007.0,2,5217
5007.0,0,0
5007.0,1,4413
5008.0,2,5221
5008.0,0,0
5008.0,1,4409
5009.0,2,5216
5009.0,0,0
5009.0,1,4414
5010.0,2,5208
5010.0,0,0
5010.0,1,4422
5011.0,2,5205
5011.0,0,0
5011.0,1,4425
5012.0,2,5200
5012.0,0,0
5012.0,1,4430
5013.0,2,5198
5013.0,0,0
5013.0,1,4432
5014.0,2,5200
5014.0,0,0
5014.0,1,4430
5015.0,2,5196
5015.0,0,0
5015.0,1,4434
5016.0,2,5201
5016.0,0,0
5016.0,1,4429
5017.0,2,5203
5017.0,0,0
5017.0,1,4427
5018.0,2,5199
5018.0,0,0
5018.0,1,4431
5019.0,2,5204
5019.0,0,0
5019.0,1,4426
5020.0,2,5203
5020.0,0,0
5020.0,1,4427
5021.0,2,5201
5021.0,0,0
5021.0,1,4429
5022.0,2,5201
5022.0,0,0
5022.0,1,4429
5023.0,2,5198
5023.0,0,0
5023.0,1,4432
5024.0,2,5196
5024.0,0,0
5024.0,1,4434
5025.0,2,5197
5025.0,0,0
5025.0,1,4432
5026.0,2,5193
5026.0,0,0
5026.0,1,4436
5027.0,2,5185
5027.0,0,0
5027.0,1,4444
5028.0,2,5191
5028.0,0,0
5028.0,1,4437
5029.0,2,5194
5029.0,0,0
5029.0,1,4434
5030.0,2,5201
5030.0,0,0
5030.0,1,4427
5031.0,2,5197
5031.0,0,0
5031.0,1,4431
5032.0,2,5201
5032.0,0,0
5032.0,1,4427
5033.0,2,5196
5033.0,0,0
5033.0,1,4432
5034.0,2,5194
5034.0,0,0
5034.0,1,4434
5035.0,2,5197
5035.0,0,0
5035.0,1,4431
5036.0,2,5193
5036.0,0,0
5036.0,1,4435
5037.0,2,5190
5037.0,0,0
5037.0,1,4438
5038.0,2,5186
5038.0,0,0
5038.0,1,4442
5039.0,2,5182
5039.0,0,0
5039.0,1,4446
5040.0,2,5187
5040.0,0,0
5040.0,1,4440
5041.0,2,5189
5041.0,0,0
5041.0,1,4438
5042.0,2,5187
5042.0,0,0
5042.0,1,4439
5043.0,2,5184
5043.0,0,0
5043.0,1,4442
5044.0,2,5178
5044.0,0,0
5044.0,1,4448
5045.0,2,5173
5045.0,0,0
5045.0,1,4453
5046.0,2,5168
5046.0,0,0
5046.0,1,4458
5047.0,2,5163
5047.0,0,0
5047.0,1,4463
5048.0,2,5157
5048.0,0,0
5048.0,1,4469
5049.0,2,5160
5049.0,0,0
5049.0,1,4466
5050.0,2,5156
5050.0,0,0
5050.0,1,4470
5051.0,2,5163
5051.0,0,0
5051.0,1,4463
5052.0,2,5163
5052.0,0,0
5052.0,1,4463
5053.0,2,5170
5053.0,0,0
5053.0,1,4455
5054.0,2,5171
5054.0,0,0
5054.0,1,4454
5055.0,2,5176
5055.0,0,0
5055.0,1,4448
5056.0,2,5173
5056.0,0,0
5056.0,1,4451
5057.0,2,5170
5057.0,0,0
5057.0,1,4454
5058.0,2,5178
5058.0,0,0
5058.0,1,4446
5059.0,2,5174
5059.0,0,0
5059.0,1,4450
5060.0,2,5178
5060.0,0,0
5060.0,1,4445
5061.0,2,5177
5061.0,0,0
5061.0,1,4446
5062.0,2,5175
5062.0,0,0
5062.0,1,4448
5063.0,2,5174
5063.0,0,0
5063.0,1,4449
5064.0,2,5173
5064.0,0,0
5064.0,1,4450
5065.0,2,5175
5065.0,0,0
5065.0,1,4448
5066.0,2,5172
5066.0,0,0
5066.0,1,4451
5067.0,2,5163
5067.0,0,0
5067.0,1,4460
5068.0,2,5169
5068.0,0,0
5068.0,1,4454
5069.0,2,5165
5069.0,0,0
5069.0,1,4458
5070.0,2,5165
5070.0,0,0
5070.0,1,4458
5071.0,2,5173
5071.0,0,0
5071.0,1,4450
5072.0,2,5170
5072.0,0,0
5072.0,1,4453
5073.0,2,5172
5073.0,0,0
5073.0,1,4451
5074.0,2,5175
5074.0,0,0
5074.0,1,4448
5075.0,2,5179
5075.0,0,0
5075.0,1,4444
5076.0,2,5179
5076.0,0,0
5076.0,1,4443
5077.0,2,5181
5077.0,0,0
5077.0,1,4441
5078.0,2,5192
5078.0,0,0
5078.0,1,4430
5079.0,2,5190
5079.0,0,0
5079.0,1,4432
5080.0,2,5192
5080.0,0,0
5080.0,1,4430
5081.0,2,5188
5081.0,0,0
5081.0,1,4434
5082.0,2,5194
5082.0,0,0
5082.0,1,4428
5083.0,2,5195
5083.0,0,0
5083.0,1,4426
5084.0,2,5200
5084.0,0,0
5084.0,1,4421
5085.0,2,5196
5085.0,0,0
5085.0,1,4425
5086.0,2,5198
5086.0,0,0
5086.0,1,4423
5087.0,2,5196
5087.0,0,0
5087.0,1,4424
5088.0,2,5201
5088.0,0,0
5088.0,1,4419
5089.0,2,5201
5089.0,0,0
5089.0,1,4419
5090.0,2,5203
5090.0,0,0
5090.0,1,4417
5091.0,2,5204
5091.0,0,0
5091.0,1,4416
5092.0,2,5202
5092.0,0,0
5092.0,1,4418
5093.0,2,5202
5093.0,0,0
5093.0,1,4418
5094.0,2,5212
5094.0,0,0
5094.0,1,4408
5095.0,2,5217
5095.0,0,0
5095.0,1,4402
5096.0,2,5221
5096.0,0,0
5096.0,1,4398
5097.0,2,5220
5097.0,0,0
5097.0,1,4399
5098.0,2,5218
5098.0,0,0
5098.0,1,4401
5099.0,2,5213
5099.0,0,0
5099.0,1,4405
5100.0,2,5217
5100.0,0,0
5100.0,1,4401
5101.0,2,5216
5101.0,0,0
5101.0,1,4402
5102.0,2,5215
5102.0,0,0
5102.0,1,4403
5103.0,2,5219
5103.0,0,0
5103.0,1,4399
5104.0,2,5219
5104.0,0,0
5104.0,1,4399
5105.0,2,5220
5105.0,0,0
5105.0,1,4398
5106.0,2,5220
5106.0,0,0
5106.0,1,4396
5107.0,2,5223
5107.0,0,0
5107.0,1,4392
5108.0,2,5218
5108.0,0,0
5108.0,1,4397
5109.0,2,5222
5109.0,0,0
5109.0,1,4393
5110.0,2,5222
5110.0,0,0
5110.0,1,4393
5111.0,2,5227
5111.0,0,0
5111.0,1,4388
5112.0,2,5231
5112.0,0,0
5112.0,1,4384
5113.0,2,5228
5113.0,0,0
5113.0,1,4387
5114.0,2,5224
5114.0,0,0
5114.0,1,4391
5115.0,2,5219
5115.0,0,0
5115.0,1,4396
5116.0,2,5214
5116.0,0,0
5116.0,1,4401
5117.0,2,5216
5117.0,0,0
5117.0,1,4399
5118.0,2,5212
5118.0,0,0
5118.0,1,4402
5119.0,2,5212
5119.0,0,0
5119.0,1,4402
5120.0,2,5210
5120.0,0,0
5120.0,1,4404
5121.0,2,5208
5121.0,0,0
5121.0,1,4406
5122.0,2,5210
5122.0,0,0
5122.0,1,4403
5123.0,2,5205
5123.0,0,0
5123.0,1,4408
5124.0,2,5207
5124.0,0,0
5124.0,1,4406
5125.0,2,5212
5125.0,0,0
5125.0,1,4401
5126.0,2,5212
5126.0,0,0
5126.0,1,4400
5127.0,2,5214
5127.0,0,0
5127.0,1,4397
5128.0,2,5215
5128.0,0,0
5128.0,1,4396
5129.0,2,5215
5129.0,0,0
5129.0,1,4396
5130.0,2,5207
5130.0,0,0
5130.0,1,4404
5131.0,2,5208
5131.0,0,0
5131.0,1,4403
5132.0,2,5208
5132.0,0,0
5132.0,1,4403
5133.0,2,5211
5133.0,0,0
5133.0,1,4399
5134.0,2,5219
5134.0,0,0
5134.0,1,4391
5135.0,2,5215
5135.0,0,0
5135.0,1,4395
5136.0,2,5215
5136.0,0,0
5136.0,1,4395
5137.0,2,5215
5137.0,0,0
5137.0,1,4395
5138.0,2,5215
5138.0,0,0
5138.0,1,4394
5139.0,2,5219
5139.0,0,0
5139.0,1,4390
5140.0,2,5215
5140.0,0,0
5140.0,1,4394
5141.0,2,5222
5141.0,0,0
5141.0,1,4387
5142.0,2,5217
5142.0,0,0
5142.0,1,4392
5143.0,2,5218
5143.0,0,0
5143.0,1,4390
5144.0,2,5217
5144.0,0,0
5144.0,1,4391
5145.0,2,5208
5145.0,0,0
5145.0,1,4400
5146.0,2,5206
5146.0,0,0
5146.0,1,4402
5147.0,2,5200
5147.0,0,0
5147.0,1,4408
5148.0,2,5201
5148.0,0,0
5148.0,1,4407
5149.0,2,5199
5149.0,0,0
5149.0,1,4408
5150.0,2,5207
5150.0,0,0
5150.0,1,4400
5151.0,2,5208
5151.0,0,0
5151.0,1,4398
5152.0,2,5210
5152.0,0,0
5152.0,1,4396
5153.0,2,5207
5153.0,0,0
5153.0,1,4399
5154.0,2,5206
5154.0,0,0
5154.0,1,4400
5155.0,2,5210
5155.0,0,0
5155.0,1,4395
5156.0,2,5197
5156.0,0,0
5156.0,1,4408
5157.0,2,5197
5157.0,0,0
5157.0,1,4407
5158.0,2,5200
5158.0,0,0
5158.0,1,4404
5159.0,2,5200
5159.0,0,0
5159.0,1,4404
5160.0,2,5194
5160.0,0,0
5160.0,1,4410
5161.0,2,5198
5161.0,0,0
5161.0,1,4405
5162.0,2,5200
5162.0,0,0
5162.0,1,4403
5163.0,2,5200
5163.0,0,0
5163.0,1,4403
5164.0,2,5199
5164.0,0,0
5164.0,1,4404
5165.0,2,5201
5165.0,0,0
5165.0,1,4402
5166.0,2,5198
5166.0,0,0
5166.0,1,4405
5167.0,2,5196
5167.0,0,0
5167.0,1,4407
5168.0,2,5194
5168.0,0,0
5168.0,1,4409
5169.0,2,5193
5169.0,0,0
5169.0,1,4410
5170.0,2,5192
5170.0,0,0
5170.0,1,4411
5171.0,2,5195
5171.0,0,0
5171.0,1,4408
5172.0,2,5189
5172.0,0,0
5172.0,1,4414
5173.0,2,5189
5173.0,0,0
5173.0,1,4413
5174.0,2,5192
5174.0,0,0
5174.0,1,4410
5175.0,2,5185
5175.0,0,0
5175.0,1,4417
5176.0,2,5190
5176.0,0,0
5176.0,1,4411
5177.0,2,5196
5177.0,0,0
5177.0,1,4405
5178.0,2,5200
5178.0,0,0
5178.0,1,4401
5179.0,2,5202
5179.0,0,0
5179.0,1,4399
5180.0,2,5215
5180.0,0,0
5180.0,1,4386
5181.0,2,5214
5181.0,0,0
5181.0,1,4386
5182.0,2,5219
5182.0,0,0
5182.0,1,4381
5183.0,2,5216
5183.0,0,0
5183.0,1,4384
5184.0,2,5220
5184.0,0,0
5184.0,1,4380
5185.0,2,5214
5185.0,0,0
5185.0,1,4386
5186.0,2,5223
5186.0,0,0
5186.0,1,4377
5187.0,2,5220
5187.0,0,0
5187.0,1,4380
5188.0,2,5222
5188.0,0,0
5188.0,1,4378
5189.0,2,5212
5189.0,0,0
5189.0,1,4388
5190.0,2,5219
5190.0,0,0
5190.0,1,4381
5191.0,2,5216
5191.0,0,0
5191.0,1,4384
5192.0,2,5218
5192.0,0,0
5192.0,1,4382
5193.0,2,5220
5193.0,0,0
5193.0,1,4379
5194.0,2,5217
5194.0,0,0
5194.0,1,4382
5195.0,2,5214
5195.0,0,0
5195.0,1,4385
5196.0,2,5213
5196.0,0,0
5196.0,1,4386
5197.0,2,5216
5197.0,0,0
5197.0,1,4383
5198.0,2,5212
5198.0,0,0
5198.0,1,4385
5199.0,2,5210
5199.0,0,0
5199.0,1,4386
5200.0,2,5208
5200.0,0,0
5200.0,1,4388
5201.0,2,5219
5201.0,0,0
5201.0,1,4377
5202.0,2,5212
5202.0,0,0
5202.0,1,4384
5203.0,2,5219
5203.0,0,0
5203.0,1,4377
5204.0,2,5214
5204.0,0,0
5204.0,1,4382
5205.0,2,5205
5205.0,0,0
5205.0,1,4391
5206.0,2,5212
5206.0,0,0
5206.0,1,4384
5207.0,2,5217
5207.0,0,0
5207.0,1,4379
5208.0,2,5217
5208.0,0,0
5208.0,1,4379
5209.0,2,5210
5209.0,0,0
5209.0,1,4386
5210.0,2,5203
5210.0,0,0
5210.0,1,4393
5211.0,2,5204
5211.0,0,0
5211.0,1,4392
5212.0,2,5205
5212.0,0,0
5212.0,1,4391
5213.0,2,5209
5213.0,0,0
5213.0,1,4387
5214.0,2,5208
5214.0,0,0
5214.0,1,4388
5215.0,2,5213
5215.0,0,0
5215.0,1,4383
5216.0,2,5210
5216.0,0,0
5216.0,1,4386
5217.0,2,5206
5217.0,0,0
5217.0,1,4390
5218.0,2,5202
5218.0,0,0
5218.0,1,4394
5219.0,2,5201
5219.0,0,0
5219.0,1,4395
5220.0,2,5201
5220.0,0,0
5220.0,1,4395
5221.0,2,5202
5221.0,0,0
5221.0,1,4394
5222.0,2,5208
5222.0,0,0
5222.0,1,4388
5223.0,2,5205
5223.0,0,0
5223.0,1,4390
5224.0,2,5213
5224.0,0,0
5224.0,1,4382
5225.0,2,5220
5225.0,0,0
5225.0,1,4375
5226.0,2,5216
5226.0,0,0
5226.0,1,4379
5227.0,2,5219
5227.0,0,0
5227.0,1,4376
5228.0,2,5225
5228.0,0,0
5228.0,1,4370
5229.0,2,5214
5229.0,0,0
5229.0,1,4381
5230.0,2,5219
5230.0,0,0
5230.0,1,4376
5231.0,2,5216
5231.0,0,0
5231.0,1,4379
5232.0,2,5212
5232.0,0,0
5232.0,1,4383
5233.0,2,5220
5233.0,0,0
5233.0,1,4375
5234.0,2,5222
5234.0,0,0
5234.0,1,4371
5235.0,2,5227
5235.0,0,0
5235.0,1,4366
5236.0,2,5220
5236.0,0,0
5236.0,1,4373
5237.0,2,5222
5237.0,0,0
5237.0,1,4370
5238.0,2,5222
5238.0,0,0
5238.0,1,4370
5239.0,2,5218
5239.0,0,0
5239.0,1,4374
5240.0,2,5216
5240.0,0,0
5240.0,1,4376
5241.0,2,5220
5241.0,0,0
5241.0,1,4371
5242.0,2,5226
5242.0,0,0
5242.0,1,4365
5243.0,2,5232
5243.0,0,0
5243.0,1,4359
5244.0,2,5223
5244.0,0,0
5244.0,1,4368
5245.0,2,5230
5245.0,0,0
5245.0,1,4361
5246.0,2,5225
5246.0,0,0
5246.0,1,4366
5247.0,2,5222
5247.0,0,0
5247.0,1,4368
5248.0,2,5226
5248.0,0,0
5248.0,1,4364
5249.0,2,5217
5249.0,0,0
5249.0,1,4372
5250.0,2,5216
5250.0,0,0
5250.0,1,4373
5251.0,2,5220
5251.0,0,0
5251.0,1,4369
5252.0,2,5215
5252.0,0,0
5252.0,1,4374
5253.0,2,5214
5253.0,0,0
5253.0,1,4375
5254.0,2,5212
5254.0,0,0
5254.0,1,4377
5255.0,2,5220
5255.0,0,0
5255.0,1,4369
5256.0,2,5221
5256.0,0,0
5256.0,1,4366
5257.0,2,5225
5257.0,0,0
5257.0,1,4361
5258.0,2,5219
5258.0,0,0
5258.0,1,4366
5259.0,2,5226
5259.0,0,0
5259.0,1,4359
5260.0,2,5225
5260.0,0,0
5260.0,1,4360
5261.0,2,5227
5261.0,0,0
5261.0,1,4358
5262.0,2,5231
5262.0,0,0
5262.0,1,4354
5263.0,2,5227
5263.0,0,0
5263.0,1,4358
5264.0,2,5220
5264.0,0,0
5264.0,1,4365
5265.0,2,5219
5265.0,0,0
5265.0,1,4366
5266.0,2,5221
5266.0,0,0
5266.0,1,4364
5267.0,2,5214
5267.0,0,0
5267.0,1,4371
5268.0,2,5209
5268.0,0,0
5268.0,1,4376
5269.0,2,5203
5269.0,0,0
5269.0,1,4382
5270.0,2,5199
5270.0,0,0
5270.0,1,4386
5271.0,2,5199
5271.0,0,0
5271.0,1,4385
5272.0,2,5200
5272.0,0,0
5272.0,1,4384
5273.0,2,5195
5273.0,0,0
5273.0,1,4389
5274.0,2,5196
5274.0,0,0
5274.0,1,4388
5275.0,2,5200
5275.0,0,0
5275.0,1,4384
5276.0,2,5193
5276.0,0,0
5276.0,1,4391
5277.0,2,5195
5277.0,0,0
5277.0,1,4389
5278.0,2,5197
5278.0,0,0
5278.0,1,4386
5279.0,2,5191
5279.0,0,0
5279.0,1,4392
5280.0,2,5193
5280.0,0,0
5280.0,1,4390
5281.0,2,5191
5281.0,0,0
5281.0,1,4392
5282.0,2,5191
5282.0,0,0
5282.0,1,4392
5283.0,2,5184
5283.0,0,0
5283.0,1,4398
5284.0,2,5186
5284.0,0,0
5284.0,1,4395
5285.0,2,5183
5285.0,0,0
5285.0,1,4398
5286.0,2,5182
5286.0,0,0
5286.0,1,4399
5287.0,2,5191
5287.0,0,0
5287.0,1,4390
5288.0,2,5189
5288.0,0,0
5288.0,1,4392
5289.0,2,5186
5289.0,0,0
5289.0,1,4395
5290.0,2,5190
5290.0,0,0
5290.0,1,4391
5291.0,2,5191
5291.0,0,0
5291.0,1,4390
5292.0,2,5186
5292.0,0,0
5292.0,1,4395
5293.0,2,5184
5293.0,0,0
5293.0,1,4397
5294.0,2,5182
5294.0,0,0
5294.0,1,4399
5295.0,2,5176
5295.0,0,0
5295.0,1,4405
5296.0,2,5175
5296.0,0,0
5296.0,1,4406
5297.0,2,5167
5297.0,0,0
5297.0,1,4414
5298.0,2,5168
5298.0,0,0
5298.0,1,4413
5299.0,2,5173
5299.0,0,0
5299.0,1,4408
5300.0,2,5163
5300.0,0,0
5300.0,1,4418
5301.0,2,5166
5301.0,0,0
5301.0,1,4415
5302.0,2,5161
5302.0,0,0
5302.0,1,4420
5303.0,2,5162
5303.0,0,0
5303.0,1,4419
5304.0,2,5165
5304.0,0,0
5304.0,1,4416
5305.0,2,5173
5305.0,0,0
5305.0,1,4408
5306.0,2,5174
5306.0,0,0
5306.0,1,4407
5307.0,2,5179
5307.0,0,0
5307.0,1,4402
5308.0,2,5189
5308.0,0,0
5308.0,1,4392
5309.0,2,5186
5309.0,0,0
5309.0,1,4395
5310.0,2,5178
5310.0,0,0
5310.0,1,4402
5311.0,2,5177
5311.0,0,0
5311.0,1,4403
5312.0,2,5163
5312.0,0,0
5312.0,1,4417
5313.0,2,5164
5313.0,0,0
5313.0,1,4416
5314.0,2,5163
5314.0,0,0
5314.0,1,4417
5315.0,2,5164
5315.0,0,0
5315.0,1,4416
5316.0,2,5170
5316.0,0,0
5316.0,1,4410
5317.0,2,5161
5317.0,0,0
5317.0,1,4418
5318.0,2,5146
5318.0,0,0
5318.0,1,4432
5319.0,2,5136
5319.0,0,0
5319.0,1,4442
5320.0,2,5147
5320.0,0,0
5320.0,1,4431
5321.0,2,5143
5321.0,0,0
5321.0,1,4433
5322.0,2,5136
5322.0,0,0
5322.0,1,4440
5323.0,2,5137
5323.0,0,0
5323.0,1,4438
5324.0,2,5143
5324.0,0,0
5324.0,1,4432
5325.0,2,5135
5325.0,0,0
5325.0,1,4439
5326.0,2,5141
5326.0,0,0
5326.0,1,4433
5327.0,2,5137
5327.0,0,0
5327.0,1,4437
5328.0,2,5137
5328.0,0,0
5328.0,1,4437
5329.0,2,5137
5329.0,0,0
5329.0,1,4437
5330.0,2,5142
5330.0,0,0
5330.0,1,4432
5331.0,2,5144
5331.0,0,0
5331.0,1,4430
5332.0,2,5136
5332.0,0,0
5332.0,1,4437
5333.0,2,5137
5333.0,0,0
5333.0,1,4436
5334.0,2,5136
5334.0,0,0
5334.0,1,4437
5335.0,2,5141
5335.0,0,0
5335.0,1,4432
5336.0,2,5137
5336.0,0,0
5336.0,1,4436
5337.0,2,5139
5337.0,0,0
5337.0,1,4434
5338.0,2,5150
5338.0,0,0
5338.0,1,4423
5339.0,2,5149
5339.0,0,0
5339.0,1,4424
5340.0,2,5149
5340.0,0,0
5340.0,1,4424
5341.0,2,5156
5341.0,0,0
5341.0,1,4417
5342.0,2,5158
